组织名称,部门名称,a_position,b_position,relationship
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,客户服务,1
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,客服助理,1
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,客服接待,1
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,客服管家,1
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,宣传专员,0
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,家装顾问,0
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,导购员,0
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,文员,0
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,无,0
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,物业重庆-嘉景湾住宅-客服管家,1
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,物管员,0
四片区,积余重庆_嘉景湾_客户部,积余重庆-嘉景湾住宅-客服管家,积余重庆-嘉景湾住宅-客服管家,1
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-综合文员,办公室文员,1
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-综合文员,文员,1
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-综合文员,物业重庆-嘉景湾住宅-综合文员,1
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-综合文员,管家,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-综合文员,综合文员,1
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,前介工程主任,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,前介工程经理,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,前介工程高级专员,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,前介片区主管,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,工程前介高级专员,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,待业,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,监理工程师,0
四片区,积余重庆_嘉景湾_综合部,积余重庆-嘉景湾住宅-项目经理助理（主持工作）,项目经理助理（DM3），主持工作,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-安全生产主管,安全主管,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-安全生产主管,安全生产主管,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-安全生产主管,待业,0
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-安全生产主管,煤矿工程技术员,0
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-安全生产主管,积余重庆-公园大道住宅-安全生产主管,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序主管,-,0
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序主管,秩序主管,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序主管,秩序员,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序主管,秩序班长,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序主管,职员（中控员）,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序主管,职员（秩序员）,1
四片区,积余重庆_公园大道_秩序部,积余重庆-公园大道住宅-秩序员,个体创业,0
